File,p_id,corresp,text
t.4.25.2.xml,t4252.p5,c4252.B.31,"My faithful minister of the [TN: E-ana], my [DN: Ninubur] of the [TN: E-ana], (you said: ) [DN: Ninubur] of the universe, the faithful minister of the [DN: Anuna] gods, [DN: Ninubur] of the [DN: Anuna] gods, the faithful minister, the personal god of the Land, [DN: Ninubur], the personal god of the Land, the faithful minister, the mother of the Land, [DN: Ninubur], the mother of the Land, I will ride high in joy."
t.4.25.2.xml,t4252.p6,c4252.B.41,of [DN: Ninubur].
t.4.03.1.xml,t4031.p1,c4031.A.1,"The great prince [DN: Enki], heaven and earth, cherishes you Bride of [DN: Enki] who determines fates favourably, great wild cow, exceptional in appearance, pre-eminent forever! Your husband, the great lord [DN: Nudimmud] who makes perfect the borders of the Land, the lord on whom [DN: An] the king has bestowed perceptiveness; the wise adviser, the sage lord whose command is foremost, who is skilful in everything, the majestic leader who pleases [DN: Enlil] heart; whose divine powers cannot be withstood, he of deep understanding, called by an auspicious name, reaching decisions who is knowledgeable about giving birth,"
t.4.03.1.xml,t4031.p2,c4031.B.1,"[DN: An] the king Vigorous wild cow Life and living Mankind The established first-fruit offerings Pleasing the spirit and the heart Living and a long life In the house where beer is poured out, the oil of cedars."
t.4.03.1.xml,t4031.p3,c4031.C.1,The churn The great prince [DN: Enki] The house.
t.4.03.1.xml,t4031.p4,c4031.D.1,"The divine powers of the The good Outstanding among ladies, your praise You never cease being the wife of your [SN: Eridug], the mountain of abundance She is the birth-giver of the great gods, she is their goddess."
t.4.03.1.xml,t4031.p5,c4031.D.6,A of [DN: Damgalnuna].
t.2.4.2.21.xml,t24221.p1,c24221.A.1,"[DN: Nergal] who, great awe, who the underworld its awesome radiance the battle-net, its awesomeness has filled heaven and earth."
t.2.4.2.21.xml,t24221.p2,c24221.A.5,2nd.
t.2.4.2.21.xml,t24221.p3,c24221.B.6,"Hero, wild bull with thick horns, like a cow, your terrifying name lets loose awe and fear You fall on the rebel lands like the south wind You are a bolt on the broad extent of the mountains When you sit in [TN: E-melam], your desires are joyously fulfilled The people assemble at your feet."
t.2.4.2.21.xml,t24221.p4,c24221.B.13,2nd.
t.2.4.2.21.xml,t24221.p5,c24221.C.14,"[DN: Melamta-ea], your supremacy in the rebel lands! You have encircled the rebel lands, O youth. [DN: Nergal], your supremacy in the rebel lands!"
t.2.4.2.21.xml,t24221.p6,c24221.C.17,Your father loves you greatly He has made your heroism known among the people Your father [DN: Enlil] loves you greatly He has made your heroism known among the people.
t.2.4.2.21.xml,t24221.p7,c24221.C.21,"Hero for the people, god roaming the mountains! You have the rebel lands. [DN: Nergal] for the people, god roaming the mountains!"
t.2.4.2.21.xml,t24221.p8,c24221.C.24,"Wherever you stride, all their troops suffer. [GN: Anan] and [GN: Tidnum], [DN: Nergal], wherever you stride, all their troops suffer."
t.2.4.2.21.xml,t24221.p10,c24221.D.28,May you prolong the life of the hero [RN: ulgi]. to his strength.
t.2.4.2.21.xml,t24221.p11,c24221.D.30,Its.
t.2.1.5.xml,t215.p1,c215.1.1,"After [DN: Enlil] frown had slain [SN: Ki] as if it were the Bull of Heaven, had slaughtered the house of the land of [SN: Unug] in the dust as if it were a mighty bull, and then [DN: Enlil] had given the rulership and kingship from the south as far as the highlands to [RN: Sargon], king of [SN: Agade] at that time, holy [DN: Inana] established the sanctuary of [SN: Agade] as her celebrated woman's domain; she set up her throne in [SN: Ulma]."
t.2.1.5.xml,t215.p2,c215.1.10,"Like a young man building a house for the first time, like a girl establishing a woman's domain, holy [DN: Inana] did not sleep as she ensured that the warehouses would be provisioned; that dwellings would be founded in the city; that its people would eat splendid food; that its people would drink splendid beverages; that those bathed for holidays would rejoice in the courtyards; that the people would throng the places of celebration; that acquaintances would dine together; that foreigners would cruise about like unusual birds in the sky; that even [GN: Marhai] would be re-entered on the tribute rolls; that monkeys, mighty elephants, water buffalo, exotic animals, as well as thoroughbred dogs, lions, mountain ibexes mountain beasts horses, and sheep with long wool would jostle each other in the public squares."
t.2.1.5.xml,t215.p3,c215.1.25,"She then filled [SN: Agade] stores for emmer wheat with gold, she filled its stores for white emmer wheat with silver; she delivered copper, tin, and blocks of lapis lazuli to its granaries and sealed its silos from outside She endowed its old women with the gift of giving counsel, she endowed its old men with the gift of eloquence She endowed its young women with the gift of entertaining, she endowed its young men with martial might, she endowed its little ones with joy The nursemaids who cared for of the general's children played the drumsticks Inside the city drums sounded; outside it, flutes and instruments Its harbour where ships moored was full of joy All foreign lands rested contentedly, and their people experienced happiness."
t.2.1.5.xml,t215.p4,c215.1.40,"Its king, the shepherd [RN: Naram-], rose as the daylight on the holy throne of [DN: Suen] [SN: Agade] Its city wall, like a mountain, a great mountain, reached the heavens It was like the [WN: Tigris] going to flowing into the sea as holy [DN: Inana] opened the portals of its city-gates and made [GN: Sumer] bring its own possessions upstream by boats The highland [GN: Martu], people ignorant of agriculture, brought spirited cattle and kids for her The [EN: Meluans], the people of the black land, brought exotic wares wares of foreign countries up to her. [GN: Elam] and [GN: Subir] loaded themselves with goods for her as if they were packasses All the governors, the temple administrators generals, and the accountants of the [GN: Gu-edina] regularly supplied the monthly and New Year offerings What a weariness all these caused at [SN: Agade] city gates! Holy [DN: Inana] could hardly receive all these offerings As if she were a citizen there, she could not restrain the desire to prepare the ground for a temple."
t.2.1.5.xml,t215.p5,c215.1.57,"But the statement coming from the [TN: E-kur] was disquieting Because of [DN: Enlil] all [SN: Agade] was reduced to trembling, and terror befell [DN: Inana] in [SN: Ulma] She left the city, returning to her home Holy [DN: Inana] abandoned the sanctuary of [SN: Agade] like someone abandoning the young women of her woman's domain Like a warrior hurrying to arms, she removed tore away the gift of battle and fight from the city and handed them over to the enemy."
t.2.1.5.xml,t215.p6,c215.1.66,"Not even five or 10 days had passed and [DN: Ninurta] brought the jewels of rulership, the royal crown, the emblem and the royal throne bestowed on [SN: Agade], back into his [TN: E-u-me-a]. [DN: Utu] took away the eloquence of the city. [DN: Enki] took away its wisdom. [DN: An] took up out away into the midst of heaven its fearsomeness that reaches heaven. [DN: Enki] tore out its well-anchored holy mooring pole from the. [DN: Inana] took away its weapons."
t.2.1.5.xml,t215.p7,c215.1.77,"The life of [SN: Agade] sanctuary was brought to an end as if it had been only the life of a tiny carp in the deep waters, and all the cities were watching it Like a mighty elephant, it bent its neck to the ground while they all raised their horns like mighty bulls Like a dying dragon, it dragged its head on the earth and they jointly deprived it of honour as in a battle."
t.2.1.5.xml,t215.p8,c215.1.83,"[RN: Naram-] saw in a nocturnal vision that [DN: Suen] [DN: Enlil] would not let the kingdom of [SN: Agade] occupy a pleasant, lasting residence, that he would make its future altogether unfavourable, that he would make its temples shake and would scatter its treasures destroy its treasuries He realised what the dream was about, but did not put into words, and did not discuss it with anyone. temples shake, perform extispicy regarding his temple Because of the [TN: E-kur], he put on mourning clothes, covered his chariot with a reed mat pulled out the outside pin of his chariot, tore the reed canopy off his ceremonial barge the prow of his ceremonial barge the cabin of his ceremonial barge, and gave away his royal paraphernalia. [RN: Naram-] persisted for seven years! Who has ever seen a king burying his head in his hands for seven years? [DN: Suen] He realised what the dream was about, but did not put into words, and did not discuss it with anyone."
t.2.1.5.xml,t215.p9,c215.1.94,"Then he went to perform extispicy on a kid regarding the temple, but the omen had nothing to say about the building of the temple For a second time he went to perform extispicy on a kid regarding the temple, but the omen again had nothing to say about the building of the temple In order to change what had been inflicted upon him, he tried to to alter [DN: Enlil] pronouncement."
t.2.1.5.xml,t215.p10,c215.1.100,"Because his subjects were dispersed, he now began a mobilization of his troops Like a wrestler who is about to enter the great courtyard, he his hands towards the [TN: E-kur] Like an athlete bent to start a contest, he treated the as if it were worth only thirty shekels Like a robber plundering the city, he set tall ladders against the temple To demolish [TN: E-kur] as if it were a huge ship, to break up its soil like the soil of mountains where precious metals are mined, to splinter it like the lapis lazuli mountain, to prostrate it like a city inundated by [DN: Ikur] alhough the temple was not the [GN: Mountains of Cedar-felling], he had large axes cast, he had double-edged axes sharpened to be used against it He set spades against its roots and it sank as low as the foundation of the Land He put axes against its top, and the temple, like a dead soldier, bowed its neck before him, and all the foreign lands bowed their necks before him."
t.2.1.5.xml,t215.p11,c215.1.120,"He ripped out its drain pipes, and all the rain went back to the heavens He tore off its upper lintel and the Land was deprived of its ornament the ornament of the Land disappeared From its Gate from which Grain is never Diverted, he diverted grain, and the Land was deprived of grain He struck the Gate of Well-Being with the pickaxe, and well-being was subverted in all the foreign lands As if they were for great tracts of land with wide carp-filled waters, he cast large spades axes to be used against the [TN: E-kur] The people could see the bedchamber, its room which knows no daylight The [EN: Akkadians] could look into the holy treasure chest of the gods Though they had committed no sacrilege, its deities of the great pilasters standing at the temple were thrown into the fire by [RN: Naram-] The cedar, cypress, juniper and boxwood, the woods of its [DN: Suen], were by him He put its gold in containers and put its silver in leather bags He filled the docks with its copper, as if it were a huge transport of grain The silversmiths were re-shaping its silver, jewellers were re-shaping its precious stones, smiths were beating its copper Large ships were moored at the temple, large ships were moored at [DN: Enlil] temple and its possessions were taken away from the city, though they were not the goods of a plundered city With the possessions being taken away from the city, good sense left [SN: Agade] As the ships moved away from juddered the docks, [SN: Agade] intelligence sanctuary was removed."
t.2.1.5.xml,t215.p12,c215.1.149,"[DN: Enlil], the roaring storm that subjugates the entire land, the rising deluge that cannot be confronted, was considering what should be destroyed in return for the wrecking of his beloved [TN: E-kur] He lifted his gaze towards the [GN: Gubin] mountains, and made all the inhabitants of the broad mountain ranges descend. [DN: Enlil] brought out of the mountains those who do not resemble other people, who are not reckoned as part of the Land, the [EN: Gutians], an unbridled people, with human intelligence but canine instincts feelings and monkeys' features Like small birds they swooped on the ground in great flocks Because of [DN: Enlil], they stretched their arms out across the plain like a net for animals Nothing escaped their clutches, no one left their grasp Messengers no longer travelled the highways, the courier's boat no longer passed along the rivers The [EN: Gutians] drove the trusty goats of [DN: Enlil] out of their folds and compelled their herdsmen to follow them, they drove the cows out of their pens and compelled their cowherds to follow them Prisoners manned the watch Brigands occupied attacked the highways The doors of the city gates of the Land lay dislodged in were covered with mud, and all the foreign lands uttered bitter cries from the walls of their cities They established gardens for themselves made gardens grow within the cities, and not as usual on the wide plain outside As if it had been before the time when cities were built and founded, the large fields and arable tracts yielded no grain, the inundated fields and tracts yielded no fish, the irrigated orchards yielded no syrup or wine, the thick clouds did not rain, the plant did not grow."
